CRD_40C9B79679FB427396C0|RR|EN|120|90|1055|1055
CRD_40D2B16676124F24A955|SR|JP|915|885|2458|2382
CRD_40D95A6077D44FA3A682|SAR|JP|9670|9730|31680|31674
CRD_40E593A0BF374678B1E8|RR|EN|140|100|1071|1071
CRD_40EA643721414CC5B8E1|SR|JP|5057|5045|13579|13577
CRD_40F6EEFDAD37407C8580|AR|JP|950|900|3292|3368
CRD_40FAAC6A04774AEEB7B2|SSR|JP|616|550|1608|1593
CRD_41167277B8FA42F693CA|HR|JP|11280|13410|34897|34890
CRD_413FD0336AAA480DAA38|SR|JP|10290|10287|131242|131218
CRD_413FE230DC42456DB302|RR|EN|300|200|1667|1667
CRD_4143730A5E3C4C31B192|AR|EN|6770|6180|95556|95357
CRD_4145122B76D44C99ACC5|SR|JP|19629|19624|250346|250300
CRD_4156299E17D24C468D3E|SR|JP|32714|32706|417277|417167
CRD_4192371C8DE14719ACB9|CHR|EN|1350|1350|7479|7479
CRD_4194A800DB674EB6839A|SR|JP|4200|4200|62496|62484
CRD_41A8630816A54FD4A1F7|SR|EN|9070|9068|53984|53974
CRD_41BD351FBCE24334B7DD|RR|EN|2019|1530|11226|11226
CRD_41C4A6AF0C704C7CB5CF|SR|EN|1350|1460|32744|32744
CRD_41C8011108CC45C3B1B1|RR|EN|160|120|887|887
CRD_41CF2D5A4A6A43DDB951|AR|EN|970|900|21697|21617
CRD_41F01DE4718B458FA5D5|SR|JP|644|643|1730|1729
CRD_420EDFD54C4F42DA98EE|SR|JP|16969|17210|45563|46313
CRD_421B1590AD54493AA0C1|SR|JP|1622|1629|4385|4384
CRD_4224526A99B34DDDA194|SR|JP|566|584|7343|7448
CRD_422F8452B1C741639603|SAR|JP|6190|6200|20195|20191
CRD_423AFEA04A844D929CFC|SR|JP|768|767|2064|2063
CRD_428AF8A0299041E5A922|RR|EN|380|270|14808|14942
CRD_42AFED1003354B5DA9E4|PR|EN|12480|12880|38675|39244
CRD_42C881A081C2442292A2|RR|EN|330|240|7861|7861
CRD_42E5F5DEFC6244BEA6CF|RR|JP|178|140|531|531
CRD_43184344379E4533B6E5|RR|JP|1450|1030|3777|3777
CRD_4326CC9CE8E842FB8F45|SR|EN|31601|31592|318507|318507
CRD_43490A3EE356478497CB|RR|EN|237|160|1315|1315
CRD_435238B98B534ED1A50A|SR|EN|1846|1845|10985|10983
CRD_437C97C642DD44B5B6AD|UR|JP|2118|2990|4475|4505
CRD_43945060F9E847A0AE3F|SR|EN|30360|32750|688691|688691
CRD_439C86F598EA473882CC|AR|JP|1470|1290|5052|4854
CRD_43A31E18194141E18BFC|PR|EN|8546|8543|26238|26238
CRD_43B0B8BE00C44F0FB400|AR|JP|4190|3880|14612|14593
CRD_43B92747526147DBA44A|RR|JP|1016|830|3034|3034
CRD_43BC0926ACC14BDDAA6B|SAR|JP|148800|155680|313327|313269
CRD_43D855425B824A7DAA12|AR|EN|2800|2680|33653|33176
CRD_43F737D98D4646BC92BE|AR|EN|1970|2010|32408|31796
CRD_43FDDC429EF844C5A887|SR|JP|1493|1493|19041|19038
CRD_4401EC58464B477AA7F6|AR|EN|4110|3740|52193|52593
CRD_442D7542AFE94FA494F3|RR|JP|843|690|2519|2519
CRD_44313E703A974D358FBF|RR|JP|1016|830|3034|3034
CRD_4433E81381664E14ADED|AR|EN|2800|2550|27766|26638
CRD_44776BE951744966AC11|AR|JP|6130|5650|21257|21268
CRD_447A0348BBF24CB6AA73|RR|EN|12700|9000|88076|88379
CRD_447AD11B1C504AC4B5F7|AR|EN|1490|1400|12578|12818
CRD_448903DEA445481396DD|AR|EN|1460|1330|27826|28792
CRD_44A13E89FE7A4D61BDE0|SR|EN|7564|7562|56724|56724
CRD_44A1BB145FB243139F1C|HR|EN|37885|37658|105874|105247
CRD_44A4617C7F3347A2B08A|RR|JP|823|690|2488|2518
CRD_44B4AF270D834B16884F|SR|JP|1797|1793|4825|4824
CRD_44DEAF40BD594140A6C6|RR|JP|289|230|865|834
CRD_44E1537469C74DDBBA16|SR|JP|7495|7495|95587|95569
CRD_44F5692ABDFC4F8DA2CA|SR|JP|14319|19052|255690|57645
CRD_4500844A9586482C906C|SM-P|JP|77820|78560|228149|228107
CRD_4515FE8F178F464F92D2|SR|EN|830|900|4619|4619
CRD_4549B35197074BE18BA7|SR|JP|1221|1251|3368|3368
CRD_45708EEF14E84AD79B2A|CHR|JP|5230|5270|15264|15306
CRD_457C08948A2D49189AA1|RRR|JP|1308|1180|3413|3413
CRD_458264C893E84DF0975A|SR|EN|5955|5900|35124|35118
CRD_4595906EF9644EC481E6|PR|JP|1347|1346|15749|15746
CRD_45BCEE6F7FD34E328ECD|AR|EN|4410|4130|66046|65563
CRD_45C9E6F60F414FF4A7C1|SR|EN|10741|10681|79914|79474
CRD_45CC8DC151BA47F9906E|RR|EN|220|160|1621|1621
CRD_45D3A4AB841C4BAAA951|UR|JP|3059|2890|6462|6371
CRD_45DCE5D7B81948979409|RR|JP|178|160|531|576
CRD_45F4859A17FA4968BCF6|RR|EN|250|180|1682|1682
CRD_462F20A41FFE435A999B|SR|EN|1000|1110|4726|4726
CRD_46402F0A4DE7492785D0|RR|JP|208|170|637|637
CRD_4659714945CF4C9F82C5|SR|EN|4013|3715|6806|6806
CRD_465B3016FD4B41409D8C|AR|EN|3100|2980|44880|43173
CRD_46627F2A3E6F48A9BE2F|MUR|JP|215400|215360|406503|406396
CRD_466576292217484F9E58|SR|JP|684|682|1836|1836
CRD_46675A842A144D9E84CF|RR|JP|5576|3740|16661|13729
CRD_466890A6EF99406086D6|RR|EN|600|420|4986|4986
CRD_4681609374F6454994EB|SR|EN|50086|50073|298109|298054
CRD_46AA4AF10EC446A2A11D|HR|JP|4990|5930|15446|15443
CRD_46AF434D15734C6787E2|SAR|EN|2210|2260|41026|41262
CRD_46C3AF403C0244BCBFF4|RR|EN|130|90|1040|1040
CRD_46D80DE27C1642C5B543|RR|EN|448|340|2493|2493
CRD_4705CE7F497346EB824F|RRR|JP|3766|3390|9830|9830
CRD_4750AF05BE3349BBA298|RR|EN|157|120|872|872
CRD_477A7D547E084F6D8315|SR|JP|1993|1992|7206|7206
CRD_47977278A0254FA4BCA9|RRR|JP|796|720|2078|2078
CRD_47A0659087604D088710|AR|EN|690|630|6729|6729
CRD_47E80B191CA7474EB9E3|RRR|JP|825|760|2154|2200
CRD_48149BF6BE82495A8F64|RRR|JP|1058|930|2701|2700
CRD_4825831A44A54D91A8C4|RR|EN|140|100|918|918
CRD_4828906D1AF3429BB260|SSR|JP|29058|26120|75862|75848
CRD_4828E06D60BD439AB3E4|SR|JP|593|609|1639|1638
CRD_482D1C2F5F0041739B92|RR|EN|1249|1233|6943|6943
CRD_482EA800F7DE4871AD8A|SAR|EN|98900|103470|440776|449478
CRD_483AB154688A4D959891|RR|EN|140|90|994|994
CRD_485ACB25D5DE4A248426|AR|EN|1010|920|16235|16235
CRD_4866CB4A4EDF45CABC8E|RR|JP|18100|4806|54079|54065
CRD_48773AA6B8EC4EF892A7|AR|EN|1200|1140|9650|9650
CRD_487CFF0EF551423B842A|SSR|JP|158830|157970|395001|394928
CRD_487F923F9A884FFDBD8A|SAR|JP|147640|148740|484238|484050
CRD_4885A59DE0CC4CA59CE0|RR|JP|20315|16510|60690|60679
CRD_489EB78CD21244439801|RR|EN|7490|5230|87075|87059
CRD_48B34F0217EF45879C43|RR|EN|190|130|1116|1116
CRD_48B3B385581F4DFEA769|SR|EN|3793|3754|22577|22345
CRD_48D2CD939E9C4A45872A|SAR|JP|1470|1607|4354|4354
CRD_48DEAB90649C4E5386BB|RRR|JP|1807|1620|4719|4718
CRD_48E53C0884D54CECB73D|AR|EN|1010|940|6729|6729
CRD_48EDE9764E334AFE8D60|HR|JP|2590|3120|8025|8131
CRD_48F9A5034BD346849260|RR|EN|278|210|1545|1545
CRD_491F98C389C24B31804E|RR|JP|11732|9530|35048|35042
CRD_492147CE938648E78FA2|SR|EN|3273|3031|5552|5552
CRD_49258A0BD56C4E8CAAE1|SR|EN|7868|7866|59003|59003
CRD_4926DF1CF0484F49BC50|SR|JP|9622|9738|47008|47572
CRD_492B3C0921ED4DF68345|SR|EN|19703|19698|198589|198589
CRD_49411B14FD8649DE8364|SR|JP|1452|1449|3899|3899
CRD_494E55E7C59E4B6DA4E3|RR|EN|740|731|4114|4114
CRD_496BA4D8911D4BBABCD9|RR|EN|396|300|2202|2202
CRD_4984C34823564A40A15F|SR|EN|3264|3828|5492|5446
CRD_4986313CCE1543ED8030|RR|JP|239|190|713|713
CRD_498BBDABFF4741DD92A0|RR|EN|290|190|2462|2462
CRD_499466BB5F6A45A9BEAE|SAR|EN|6974|6974|30315|30537
CRD_49A64C751A444FF7B85C|RR|JP|366|310|1108|1123
CRD_49AA338BD81847B9B5A3|SR|EN|20549|20544|23155|23155
CRD_49B4C54D818A4CF7BA81|RR|JP|125696|102150|375519|375450
CRD_49B864154D884E16A393|SR|JP|1701|1719|4628|4627
CRD_49B9C68497F94042A443|SR|EN|788|787|4726|4726
CRD_49BB72C01E4C40628D5B|RR|EN|6970|4870|46079|46844
CRD_49CC517FCE054EB99CD3|RR|JP|43991|35750|131435|131400
CRD_49D0E25CC4FB427AB28C|RRR|EN|550|330|2493|2493
CRD_4A17C07AEF20419B859B|SR|EN|5608|1697|56526|56526
CRD_4A276329B7FE4B2B876E|AR|EN|800|810|9813|9813
CRD_4A29C46B117240F8943D|AR|EN|9780|9310|96603|94902
CRD_4A61F5781B4E4CF1A1F0|AR|EN|990|880|8366|10270
CRD_4A62A7429FAD4BDA9715|SR|JP|810|801|2883|2897
CRD_4A642D0DF8D74C7B896A|RR|JP|3012|2450|8997|8996
CRD_4A6AB07D1EE64032B862|UR|JP|29209|27992|61722|61710
CRD_4A6CC4A034DF4C3DAD74|SAR|JP|149470|130970|411010|410902
CRD_4AC772DA06674B6BBCD3|AR|EN|970|910|12082|12082
CRD_4AE3AB5A697244519998|SR|JP|6871|6855|18446|18446
CRD_4AF796183B554D43B85C|SR|EN|2732|3134|4634|4634
CRD_4B0D00B3E615450ABC4E|SAR|EN|148800|148770|102081|102031
CRD_4B11473ECD9245248564|AR|JP|3840|3600|13504|13547
CRD_4B160DDD24C54ACA8B72|PR|JP|1946|1946|22755|22755
CRD_4B1DB69AB33149CFB3D1|RR|EN|180|130|4955|4955
CRD_4B1E14482DF6442A8088|PR|JP|2076|2075|24272|24272
CRD_4B2B4A42869D4583AFCB|AR|EN|1649|1686|14459|14790
CRD_4B3B7C90C55443A7B6F2|SR|JP|12895|12864|34617|34617
CRD_4B54FA5828754EE1BCD7|SR|EN|10120|10920|145290|145290
CRD_4B6DD9DF25B548FEA79D|SAR|JP|7530|7670|24701|24954
CRD_4B75B995CF8948918B35|HR|JP|7010|8340|21697|21693
CRD_4B9283B93544449DBC2D|SR|JP|2831|2824|7602|7600
CRD_4BC0454F738547C680E7|SR|JP|8493|8490|108316|108296
CRD_4BDF5407844B4C4399F9|SR|JP|8919|8916|113748|113727
CRD_4BE279D087D44FB6B0F3|SR|JP|1401|1359|3763|3656
CRD_4BF74DA1A517491DB6F7|AR|JP|4890|4580|17055|17233
CRD_4C0F021D6C8D4B2C95BD|RR|EN|2480|1730|25418|25418
CRD_4C0F71EF7CD14B5DAC80|RR|JP|168|140|501|501
CRD_4C12E5F0808C4CD8A09F|HR|JP|3110|3700|9635|9633
CRD_4C491E5A492F45CB8EB5|SR|JP|3807|3806|48552|48543
CRD_4C67C7A9419549B09F71|RR|EN|180|140|1422|1422
CRD_4C6B8CCE76054101B753|RR|JP|1945|1580|5810|5810
CRD_4C846CECB8E74C96BF39|SR|JP|2091|2086|5613|5613
CRD_4C8698FF6B3849B49B28|RR|JP|239|190|713|713
CRD_4C94C9838D3A4C2DA183|SR|JP|1466|1465|18693|18689
CRD_4CA4DA6436B34162B705|SR|EN|1479|1478|8870|8870
CRD_4CBEC2D7C8DF430DA560|SAR|JP|13220|13330|43351|43370
CRD_4CC1B8E1952F40E5AE74|RR|EN|140|90|918|918
CRD_4CC81C78A11A4E46AD49|SR|EN|9523|8817|16150|16150
CRD_4CCBCECB375543B99CEB|SR|EN|14770|14766|148869|148869
CRD_4CE79903A8A042498E53|SR|JP|1079|1079|13655|13655
CRD_4CE7E440FEFE4B8EB2AB|AR|EN|5570|5280|62344|60739
CRD_4CF3E079DB20440ABDB1|AR|JP|1820|1680|6343|6326
CRD_4CF6CEF79B8D4088917C|RR|EN|234|170|1274|1274
CRD_4D1CD4CF50AA440F904D|SR|EN|19060|19055|113445|113424
CRD_4D1DBE122AB04EE8AB19|SAR|EN|2710|2760|56457|56416
CRD_4D2AB79A057148E8BE39|PR|EN|1579|1578|4810|4809
CRD_4D37677B8AA341108958|RR|EN|2740|1910|19224|19224
CRD_4D3EF2E899D943459B77|SR|EN|7285|7283|54629|54629
CRD_4D987972880E4502ACD0|RR|JP|747|610|2230|2230
CRD_4DA4E6DE9B234E42BAE2|SAR|JP|6950|7010|22804|22800
CRD_4DC194AB4E8E4B84BD67|SR|JP|2187|2063|5552|5552
CRD_4DC3694C7B5E49B7A1A8|SAR|JP|51500|52000|230458|234038
CRD_4DD11310DD574B5BAF64|AR|JP|940|840|3141|3155
CRD_4DD30CBFBB2B4EB88C71|SR|EN|33720|36380|325832|325832
CRD_4DFC063703184E429E4F|HR|JP|7740|9240|41668|41668
CRD_4E00186303FD42FCA5B7|RR|EN|190|140|1560|1560
CRD_4E19D3DA09F7478A8AE4|SR|EN|3950|3949|29624|29624
CRD_4E35CE088AB142C69436D3D5EB25F6E7|AR|||700||
CRD_4E40BBC7A11147499348|SR|JP|955|964|2564|2594
CRD_4E59295B4DF14431A9B7|RR|JP|579|470|1729|1729
CRD_4E708DE56D9944CFB875|RRR|EN|610|360|2799|2799
CRD_4E711DDC48A24974B926|AR|JP|2440|2260|8528|8510
CRD_4E71B1C188B74ACDB2DB|SR|JP|746|744|2003|2002
CRD_4E744A43E495413AAC15|HR|JP|95240|85130|910350|910182
CRD_4E8F8D42F8524276A6BD|RR|EN|2586|1960|14376|14376
CRD_4E99AE84CC834A47AD97|AR|EN|3010|2810|33668|33009
CRD_4EB0074F19194FD08F0B|RR|EN|240|170|2034|2034
CRD_4EB2410F9979486EA231|CSR|JP|3620|3630|10545|10543
CRD_4EC3A525E385456A88F0|PR|EN|69272|69254|212735|212735
CRD_4EE25BC32C984F3BBC3C|AR|JP|1970|1860|6858|7008
CRD_4EF712E5DEDB420796AE|SR|JP|2243|2238|6023|6022
CRD_4F19F10CD72544CDB78E|SR|JP|1761|1760|22455|22451
CRD_4F2A7D0A1A7B4BA789D5|CSR|JP|29780|30070|87318|87302
CRD_4F4282B9BBB74862A121|AR|EN|870|880|7555|7555
CRD_4F48AF7F7CD84E0EA0B1|SR|JP|1684|1680|4521|4521
CRD_4F6B88682F194C539477|SR|JP|1684|1646|4522|4430
CRD_4F738DC1C0384C8E8415|RR|EN|1296|980|7203|7203
CRD_4F8FA4ED50DA4A6AA4D3|RR|EN|140|100|1017|1138
CRD_4F945928CE844FBD8648|AR|EN|1260|1170|15279|15352
CRD_4F9A907B588C4D71ADBF|SR|EN|3663|3662|27467|27467
CRD_4FBC77A3FDD544CCA755|SR|JP|742|742|9470|9470
CRD_4FD05F42130846719AF7|SAR|JP|92520|96860|194779|194900
CRD_4FFBC5FEC7274C13BE41|PR|EN|32998|32436|99896|98831
CRD_500998CEAE8F48BE9DA0|SAR|JP|14940|14940|63456|63440
CRD_5034E9197BEF4694BCDE|CSR|JP|4830|4880|14171|14168
CRD_506A9FE402DF410A9083|RR|EN|7926|5990|44061|44061
CRD_50757DF212C2435ABE50|AR|EN|1050|930|12021|12021
CRD_50821B0A1B1544889F09|AR|JP|680|650|2382|2442
CRD_50907E2F804C48AEA846|RR|EN|3065|2200|17037|17037
CRD_5094F85922274E7CAC3C|SAR|EN|228400|228360|2370369|2375332
CRD_509F370C46394353934C|AR|EN|930|870|8304|8304
CRD_50ACE060260D40C7B2AC|HR|JP|5390|6400|16659|16656
CRD_50B50B0ABF4D437598F7|SM-P|EN|2480|2479|7616|7616
CRD_50C0DEEAB02B452683DA|SR|JP|743|742|2686|2685
CRD_50DE7B5127534FE2A569|RR|JP|279|230|834|834
CRD_51054B3353C34EBC99FF|SAR|JP|2540|2560|8345|8343
CRD_510E12E6D5CD417197BF|SAR|JP|15990|16100|52426|52381
CRD_511F933EEDE74C64AB4A|AR|EN|1750|1780|32014|31083
CRD_5148B33EFB2449B1B0BA|SR|JP|3221|3264|8830|8783
CRD_51568A9C8361413DB34E|UR|EN|3522|2908|9757|9757
CRD_517D349E079B4F5E83C7|SR|EN|12642|12639|94806|94806
CRD_51808E684CD64F418E0A|RRR|EN|830|460|4916|4566
CRD_518259D3BB704065A54A|AR|JP|930|840|3155|3170
CRD_519C4783A21343ABB5E8|SR|JP|1119|1133|3050|3049
CRD_51A40A7F283548AAA8AC|SR|JP|357|357|4552|4552
CRD_51BAE0050B1B403BBD88|RR|JP|3555|2890|10622|10619
CRD_51C1A941A9694DF8AA9A|SR|JP|1784|1784|22761|22755
CRD_51D5975726974B7B8758|SAR|JP|6940|7090|22637|23088
CRD_51DDA6EA64684E538750|RR|EN|210|140|1621|1621
CRD_51EB2AB1F8BE40468C95|SR|EN|6702|5925|39570|39426
CRD_524170C118594AD6B7E3|CSR|JP|3320|3330|9680|9678
CRD_5253E851E4414AD68104|SR|JP|3633|3625|9754|9754
CRD_52591157ACD8487D99CF|RR|JP|457|370|1365|1365
CRD_526DC57204B446B594BD|AR|EN|960|880|13168|13168
CRD_527B58F17A3E49AEB25F|RR|EN|140|100|1162|1162
CRD_528E8910A24647CE96C3|RR|EN|143|120|850|865
CRD_52AAE0598913498D8B12|SR|JP|1375|1375|17539|17539
CRD_52B306F7D32545678508|SSR|JP|12245|11020|32190|32008
CRD_52D2632208334D4B88B0|SR|JP|1068|1065|2868|2867
CRD_52F5DDE5DDE7486DAF16|SR|EN|14760|16010|122365|122365
CRD_52F60B81183042E68553|SR|JP|507|507|6463|6462
CRD_52F68E4F10704A3FB529|RRR|JP|866|780|2261|2260
CRD_52F916AFA8B244C5ACDA|SR|EN|12107|12104|13642|13642
CRD_5308BD56BE1440DC86D2|SR|EN|6271|6269|37623|37623
CRD_5321023EE01C496BA1D8|RR|JP|112|90|334|319
CRD_53220555F67B44E18651|SM-P|EN|1215|1215|3702|3701
CRD_53468E96BA24425694EB|SR|JP|10833|10830|138161|138135
CRD_53504BEF2B164AFA9492|CHR|JP|2210|2180|6463|6341
CRD_535F50E9DD9145CFB167|RR|EN|2410|1680|26309|27017
CRD_53601313F5F840D7BE86|SAR|JP|2310|2310|7524|7524
CRD_536CF43303D74BB4BB90|SR|EN|1831|1695|3105|3105
CRD_53811FEF046C46BC8D3A|RR|EN|176|130|1092|941
CRD_53864D1A7E104131B58A|RR|JP|416|340|1244|1244
CRD_539273CC06F546848821|SAR|JP|20140|20190|65712|65700
CRD_539D580996A8493CA8A2|RR|EN|180|140|1713|1713
CRD_53A0FD8027524CC4A991|RR|EN|619|611|3441|3441
CRD_53BC7943DA1C4E528F42|RR|EN|150|120|1025|1025
CRD_53C3C8439568425FBA77|RR|JP|772|620|2306|2275
CRD_53E1012862E24CE386A1|RR|JP|152|120|455|440
CRD_53E878DB5D8944638209|AR|EN|1930|1840|43196|43294
CRD_53EAEC16A2AC449B842F|RR|EN|170|120|8366|8366
CRD_53F9BEE45FFC4745AC79|SAR|JP|17890|18030|58692|58676
CRD_5403B77391C44B59BBF1|SR|JP|80306|74332|948281|948106
CRD_54066807917542B79D0E|AR|EN|1200|1080|8090|8090
CRD_54079F1439374F52BCF7|HR|EN|419400|417150|1563435|1600510
CRD_54122CD2AC754C009580|AR|EN|2530|2330|23790|23790
CRD_5454D86FB3AE476B8576|RR|JP|193|160|577|576
CRD_54629510CAF0436F9A1E|SR|EN|1217|1127|2065|2065
CRD_5468B5F7E7644C059874|HR|JP|4410|5250|13655|13653
CRD_5470C871DF3146EB9C6B|SR|JP|1334|1330|3580|3580
CRD_54805A45B9364F29B502|RR|EN|407|310|2263|2263
CRD_5484754441BB42A286AE|SR|JP|746|744|2003|2002
CRD_54862537AC0B4A368C5A|SR|JP|44431|44324|119301|119279
CRD_549320962C484F599EC6|RR|EN|740|520|7892|7892
CRD_5495412158834F0487D3|SR|JP|2752|2779|7495|7479
CRD_549E381006304AAB8D75|SR|JP|921|919|2473|2473
CRD_54A4959E13F64F7AB630|AR|EN|1390|1230|11562|11562
CRD_54B1B0CAD05346959E1C|HR|JP|1980|2430|6115|6326
CRD_54D2FB20FB064C93818F|RR|EN|120|100|856|856
CRD_54E3A91B69264976B1D1|AR|EN|4650|4330|34258|34258
CRD_54EB8FDFE84741599C5A|SR|EN|2060|2250|12602|12602
CRD_550D287466E74BD49C99|HR|JP|5890|6990|18207|18204
CRD_55135DAC7D1B4FF1AB6D|RRR|JP|395|360|1047|1032
CRD_5545BE5E05C5475FA8C2|SR|JP|1380|1370|4233|4232
CRD_5563F3670A2C4D95AB21|SR|JP|776|776|2807|2806
CRD_5571E9D37C0F44EB9D0C|SAR|JP|19480|19460|63330|63318
CRD_5592B918549340D29D73|AR|JP|1670|1470|5812|5537
CRD_55BE769CC493490B9696|SSR|JP|8438|7590|22030|22026
CRD_55EE6B10CEA84CDA8EED|SR|EN|59138|59123|351987|351922
CRD_55FDE55C017C4092A5B0|AR|EN|15598|15598|136037|137453
CRD_561FF374668A4C52B7A9|RR|EN|1040|973|5735|5431
CRD_56347219393547F19FCB|HR|JP|4570|5430|14141|14138
CRD_5667330F7AAF41858B63|RR|JP|183|150|546|546
CRD_5668BB43C6824C25B7FB|RR|EN|3530|2600|32377|32377
CRD_567E3EA66DF544DA9814|SAR|JP|9900|10300|33531|33525
CRD_568ACA1A12854172B6CD|AR|EN|2810|2630|38068|38410
CRD_56A35E064F464D32B8D7|RR|EN|5956|5882|32848|32842
CRD_56AD26AE94C842519BA8|SR|JP|1204|1204|15355|15352
CRD_56AEEC243AFF49348A6E|RR|EN|182|130|1009|1009
CRD_56BC4E58C5934A90B2F1|RRR|JP|2836|2550|7404|7403
CRD_56CD73E3F5C544A2B1AD|RRR|JP|540|490|1441|1411
CRD_56CE5AE045504777AAE8|RR|EN|176|130|926|956
CRD_56E74A6F8ED840E5855A|SM-P|PROMO_DIRECT|3125100|3125100||
CRD_56F7E4C6FF4B4CBEA51F|SSR|JP|26442|23770|69035|69022
CRD_5704D0F94D3F482C8103|RR|JP|264|220|804|804
CRD_57174D8548094A65841F|SR|JP|2661|2661|7147|7160
CRD_57278A1C3B6140809E3F|AR|EN|1630|1490|21215|21215
CRD_5727B24E8A6442A9A5E7|SR|JP|1136|1150|3050|3095
CRD_572C9B22477A47FB9AEB|SR|EN|9582|9838|10970|10998
CRD_574890E1CF4F4130A020|AR|EN|3840|3840|64210|64198
CRD_5751676A34FF4B128A73|RR|EN|729|560|4053|4053
CRD_5754D3B72AA34FB4A42C|SSR|JP|1215|1090|3171|3170
CRD_576DC2D934294498A93F|CHR|JP|990|1000|2913|2897
CRD_578FDAA332FD4381BC35|CHR|JP|1260|1290|3687|3732
CRD_579416A2A535432F8F30|SAR|EN|30000|29000|273287|271841
CRD_5798719CFA7B4AF9928A|PR|EN|1320|1319|4053|4053
CRD_57A6E71EBA0E4FD0B4A1|RR|EN|220|170|1223|1223
CRD_57B8FD435C2148F8854F|RR|EN|979|967|5445|5445
CRD_57BF36837D354F8B8535|SM-P|EN|25234|25227|77493|77493
CRD_57BFC803754F499E82F0|RR|EN|140|100|1086|1086
CRD_57CF7BA35A2F4108A971|AR|JP|900|830|3126|3140
CRD_57D3263FF3A147BF9CBD|SAR|JP|13390|13410|43682|43643
CRD_57D75046E0404E6EBE7B|SR|EN|4721|4720|28324|28324
CRD_57E4BE5A1FDD46759576|SAR|JP|11620|11870|37977|37970
CRD_57EB73076A4B471381A3|RR|EN|630|520|3732|3732
CRD_580818D205C94783B0C1|HR|JP|1080|1280|3338|3337
CRD_5830A265E66848C49F6F|AR|EN|2380|2230|44091|44007
CRD_5836A136DD3E47DB8AE1|SAR|JP|23350|23760|76597|77320
CRD_5854A8B691CA4AF9B909|SR|JP|5948|5947|75862|75848
CRD_5856FD4E3CD348CD9E52|AR|JP|1800|1650|6282|6204
CRD_58AEBF1133424C8B92C1|RR|EN|190|140|1346|1346
CRD_58B23BBE13C047A0BE1A|RR|EN|140|100|1071|1071
CRD_58CA4FCBE74947989A92|SR|JP|1577|1573|4233|4232
CRD_58CE2CBBA7CE487B8628|RR|EN|3700|2580|31301|31295
CRD_58E466F3E3064DF98E83|SSR|JP|825|740|2154|2154
CRD_593E4A28970A4C3C8255|RR|EN|1428|1090|8021|8021
CRD_594A5B7B75D040D5B7B8|RR|JP|17775|14440|53108|53094
CRD_595B6C8D454040518BFD|AR|EN|2710|2690|44774|45327
CRD_5965C8E46105490CBE74|RR|JP|4312|3500|12882|12879
CRD_59976B37A8E84CBF8304|SR|JP|9787|9860|9999|9860
CRD_599E7458ABA7436BA692|AR|JP|8160|7530|28534|28322
CRD_59C05E1C41D0406E8DF2|RR|EN|215|150|1193|1193
CRD_59D148E4C2854E5AAA96|RR|JP|594|480|1775|1775
CRD_59D5ED41D1EE424B829A|SAR|JP|3390|3666|9936|9936
CRD_59D948D23D9B4A8997F2|SAR|EN|13970|12540|114507|115168
CRD_59E0A7F3922147D59CD0|SR|EN|57340|61850|916031|916031
CRD_59F6DAA62F9D4244976D|SR|EN|5088|5087|30526|30526
CRD_5A11A9B4CB924667ACDC|RR|JP|10239|8320|30588|30582
CRD_5A1A6E8474A040978D4B|SAR|JP|5830|5980|19402|19463
CRD_5A3BCBE340EB4953A691|SR|EN|8160|8970|20164|20449
CRD_5A428B14DAB74DF987AB|HR|JP|9850|11710|30482|30476
CRD_5A5295A6BE874BBA8414|SM-P|PROMO_DIRECT|68633|68264||
CRD_5A8FC382CCE44FCEBEB2|SR|EN|6325|6323|7127|7127
CRD_5A9588570BE84441901E|RR|JP|518|420|1548|1547
CRD_5AFD5F4B7631458284E9|SR|JP|571|569|1532|1532
CRD_5B35A21321964FEFB636|SAR|JP|5170|5180|16872|16869
CRD_5B57F8A6A3104F4E93DA|SR|JP|576|598|7343|7630
CRD_5B5AD56134634293963C|RR|EN|380|290|2111|2111
CRD_5B702C8872B74994BDE1|AR|EN|11170|10550|113688|119386
CRD_5B85A98483504BD2B701|UR|JP|12048|11670|25733|25728
CRD_5BDD62DBF28CF0E30ECD|SAR|EN|22060|22510|307683|308810
CRD_5BFE2B8ADBF64C2CBCFF|AR|JP|2180|2020|7617|7615
CRD_5C096EF4AA584BDCA606|SR|JP|785|772|2109|2078
CRD_5C104F12C3C94EE49C84|SM-P|EN|19173|19168|58414|58403
CRD_5C16965B4D8C4C77943D|RR|EN|730|560|6683|6683
CRD_5C43B57F41454A238C06|SR|JP|3193|3463|40723|44174
CRD_5C57E2D4DFC8419EAFAA|PR|EN|5468|2594|16792|16792
CRD_5C626761376341E3AEE8|HR|JP|3320|3960|12311|12311
CRD_5CA455DEF57B449E9681|SAR|JP|12430|10770|34171|33783
CRD_5CB7DF4E7368416EB437|CSR|EN|3850|3890|27144|27336
CRD_5CC4F5F3C4294D54BEBB|RR|EN|171|100|971|971
CRD_5CDC6F885194428BADB1|SR|JP|921|941|2534|2533
CRD_5CE1C6B2A9B548A8B3DF|SR|JP|746|727|1957|1957
CRD_5CE39B03B3954AB3B664|PR|JP|960|960|11228|11226
CRD_5D04471E96A84B7CB7F4|RR|JP|3530|2870|10545|10543
CRD_5D2CBBAD2CD244CCBB58|RRR|JP|848|760|2215|2215
CRD_5D478653E46E4634B4E2|SR|EN|9189|9186|10354|10354
