CRD_5F5654DF27524F1385D6|가이오가 ex|300
CRD_4E744A43E495413AAC15|님피아 VMAX|85130
CRD_4BDF5407844B4C4399F9|루기아 GX|8916
CRD_4E71B1C188B74ACDB2DB|요가램 ex|744
CRD_6912AF9C0880455DB48F|앤티골|1450
CRD_4EB0074F19194FD08F0B|파라블레이즈 ex|170
CRD_4DD30CBFBB2B4EB88C71|루기아 EX|36380
CRD_14D2B39ACE854972906D|가라르 산호르곤 V|1319
CRD_5A3BCBE340EB4953A691|드래펄트 V|8970
CRD_3AA02ECE90604311AE59|란쿨루스|1710
CRD_09516DD8E2C14A009B0E|대로트&야느와르몽 GX|2710
CRD_4EB2410F9979486EA231|크로뱃 V|3630
CRD_4EE25BC32C984F3BBC3C|아켄|1860
CRD_49411B14FD8649DE8364|토네로스 V|1449
CRD_4EF712E5DEDB420796AE|독침붕 V|2238
CRD_5704D0F94D3F482C8103|피죤투 V|220
CRD_4F4282B9BBB74862A121|찌리비|880
CRD_298C5CE24A9343B9AF00|N의 조로아크 ex|8966
CRD_80D8A3CD81B04D1D887C|AZ의 평온|8560
CRD_4F48AF7F7CD84E0EA0B1|스트린더 V|1680
CRD_1DDA49C90A3047D59903|모야모|25040
CRD_6E0B4C84AEBB48D9ACE6|붐볼|9289
CRD_0ED50328C342401E80A4|박사의 연구(매그놀리아박사)|8385
CRD_11B89035B69F4696A10B|자시안 V|6511
CRD_4FFBC5FEC7274C13BE41|쉐이미 EX|32436
CRD_4FD05F42130846719AF7|이상해꽃 ex|96860
CRD_608F4EEEECE54A96A007|바라철록|7260
CRD_4681609374F6454994EB|루티아|50073
CRD_02EF6DD76D804F69A99C|블래리의 한 수|660
CRD_2BA1CDC0E4B94B79A0AC|배우르 V|1887
CRD_62C30725144E4427BB77|전툴라 ex|150
CRD_50757DF212C2435ABE50|동미러|930
CRD_509F370C46394353934C|암팰리스|870
CRD_7115A416A282440CAC93|고동치는달 ex|5402
CRD_51568A9C8361413DB34E|동탁군|2908
CRD_7A0F593EA7884BE68C8F|채두|3941
CRD_51054B3353C34EBC99FF|무쇠바퀴 ex|2560
CRD_E9C70192F06741F59CA4|보미카의 연주|6910
CRD_517D349E079B4F5E83C7|라티오스 EX|12639
CRD_79B516E57BA34A8A8AF8|코터스 V|4233
CRD_51808E684CD64F418E0A|기라티나 VSTAR|460
CRD_7CB68EF6CB184B0FB066|흑마 버드렉스 V|240
CRD_518259D3BB704065A54A|춤추새 [퓨전]|840
CRD_7FEAB602A0214CDAB632|파이리|14799
CRD_519C4783A21343ABB5E8|이수재의 전송|1133
CRD_51A40A7F283548AAA8AC|갑주무사 GX|357
CRD_80E06EF89D844F93ABE5|이올브 VMAX|4770
CRD_3A840E756D3946778BD9|버터플 V|870
CRD_51C1A941A9694DF8AA9A|알로라나시 GX|1784
CRD_14DDFE1E600A4BAF8E70|헬가 V|4966
CRD_85A4AA81199D42D8B160|피비|1546
CRD_51D5975726974B7B8758|트래피더 ex|7090
CRD_5253E851E4414AD68104|백마 버드렉스 V|3625
CRD_52591157ACD8487D99CF|카푸꼬꼬꼭 V|370
CRD_2444A7B9A8EA415D8A2F|잠만보 VMAX|34680
CRD_527B58F17A3E49AEB25F|딩루 ex|100
CRD_526DC57204B446B594BD|무쇠독나방|880
CRD_528E8910A24647CE96C3|레지락 ex|120
CRD_8ACA05A71DAE447AAE22|후딘 V|4126
CRD_52D2632208334D4B88B0|투로박사의 시나리오|1065
CRD_4DA4E6DE9B234E42BAE2|총지엔 ex|7010
CRD_8E2C1FBCA2F54B3FBFEA|흑마 칼레오스 VMAX|4321
CRD_5308BD56BE1440DC86D2|갸라도스 GX|6269
CRD_52F68E4F10704A3FB529|알로라 식스테일 VSTAR|780
CRD_9327DCC9A6474DD0A15B|글레이시아 V|720
CRD_94CBE75AE5E34D14A930|가라르 멘바릇|7177
CRD_3358929E8924485E949B|크로뱃 VMAX|360
CRD_5321023EE01C496BA1D8|이벨타르 ex|90
CRD_53504BEF2B164AFA9492|부우부|2180
CRD_53811FEF046C46BC8D3A|레지아이스 ex|130
CRD_53864D1A7E104131B58A|자시안 V|340
CRD_BC53EA80A3024F12B207|도치마론|2160
CRD_539D580996A8493CA8A2|캥카 ex|140
CRD_54066807917542B79D0E|플라이곤|1080
CRD_53C3C8439568425FBA77|루가루암 GX|620
CRD_54B1B0CAD05346959E1C|기선|2430
CRD_5468B5F7E7644C059874|석탄산 VMAX|5250
CRD_54862537AC0B4A368C5A|제라오라 V|44324
CRD_53E1012862E24CE386A1|메가지가르데 ex|120
CRD_54E3A91B69264976B1D1|메타몽|4330
CRD_53BC7943DA1C4E528F42|부르르룸 ex|120
CRD_5403B77391C44B59BBF1|관광객|74332
CRD_549320962C484F599EC6|카푸나비나 GX|520
CRD_5495412158834F0487D3|로켓단의 니드킹 ex|2779
CRD_54A4959E13F64F7AB630|해루미|1230
CRD_54D2FB20FB064C93818F|몰드류 ex|100
CRD_54EB8FDFE84741599C5A|딱구리 ex|2250
CRD_55135DAC7D1B4FF1AB6D|드래피 VSTAR|360
CRD_5545BE5E05C5475FA8C2|플라이곤 V|1370
CRD_7BB12D81EF244F06890A|푸호꼬|1770
CRD_57278A1C3B6140809E3F|게을로|1490
CRD_55BE769CC493490B9696|음번 GX|7590
CRD_561FF374668A4C52B7A9|루나아라 GX|973
CRD_5667330F7AAF41858B63|윽우지 V|150
CRD_5668BB43C6824C25B7FB|대로트&야느와르몽 GX|2600
CRD_567E3EA66DF544DA9814|수련의 돌봄|10300
CRD_568ACA1A12854172B6CD|망망이|2630
CRD_56A35E064F464D32B8D7|M이상해꽃 EX|5882
CRD_56AEEC243AFF49348A6E|대왕끼리동 ex|130
CRD_56BC4E58C5934A90B2F1|버터플 VMAX|2550
CRD_56CD73E3F5C544A2B1AD|히스이 드레디어 VSTAR|490
CRD_56CE5AE045504777AAE8|미라이돈 ex|130
CRD_572C9B22477A47FB9AEB|금랑|9838
CRD_576DC2D934294498A93F|캐스퐁|1000
CRD_578FDAA332FD4381BC35|다크펫|1290
CRD_58CA4FCBE74947989A92|엘레이드 V|1573
CRD_58E466F3E3064DF98E83|다태우지네 V|740
CRD_8D34314C145E4657910C|개구마르|3220
CRD_595B6C8D454040518BFD|랜드로스|2690
CRD_5798719CFA7B4AF9928A|딱구리 EX|1319
CRD_599E7458ABA7436BA692|따라큐|7530
CRD_594A5B7B75D040D5B7B8|루기아 BREAK|14440
CRD_579416A2A535432F8F30|나옹 ex|29000
CRD_11D6E395867B46F49FE8|루기아 VSTAR|12220
CRD_1A707D9E2FC6416F96A5|돈크로우 V|820
CRD_5965C8E46105490CBE74|킹드라 EX|3500
CRD_57BF36837D354F8B8535|블래키 GX|25227
CRD_57E4BE5A1FDD46759576|이브이 ex|11870
CRD_5854A8B691CA4AF9B909|TV 리포터|5947
CRD_58AEBF1133424C8B92C1|저승갓숭 ex|140
CRD_59D5ED41D1EE424B829A|찬석|3666
CRD_5A428B14DAB74DF987AB|무한다이노 VMAX|11710
CRD_5CE1C6B2A9B548A8B3DF|페퍼의 마피티프 ex|727
CRD_59E0A7F3922147D59CD0|테오키스 EX플라스마단|61850
CRD_59F6DAA62F9D4244976D|이브이 GX|5087
CRD_5B85A98483504BD2B701|심향의 칠색조 ex|11670
CRD_B8BA3C24BCBE499B8B39|개굴반장|2770
CRD_5D04471E96A84B7CB7F4|디아루가 GX|2870
CRD_5AFD5F4B7631458284E9|오엽|569
CRD_5B35A21321964FEFB636|오거폰 주춧돌의 가면 ex|5180
CRD_5B57F8A6A3104F4E93DA|엘풍 GX|598
CRD_5C096EF4AA584BDCA606|시트론의 재치|772
CRD_5C57E2D4DFC8419EAFAA|거북왕 EX|2594
CRD_5CB7DF4E7368416EB437|가라르 프리져 V|3890
CRD_5D48C69399A74C799C12|무쇠잎새 ex|755
CRD_5DB81F6CB60742D3952B|찌리배리 ex|160
CRD_5D69A490DCA54BE28B61|위대한엄니 ex|110
CRD_5D2CBBAD2CD244CCBB58|토게키스 VMAX|760
CRD_5D82D98321EE4B3B8CFB|프테라 V|2215
CRD_5D857A6DB3B4475CAD61|팽도리|3210
CRD_5D7CA51BCEB44BAEA02D|곤율거니|1970
CRD_466890A6EF99406086D6|아르세우스 V|420
CRD_43B0B8BE00C44F0FB400|전룡|3880
CRD_298C0EBA7D414B2DB409|삼삼드래 EX|3057
CRD_68ACF9F3119E4D75BABA|메가루차불 ex|120
CRD_10433F25F9E74294B2FC|전진|8160
CRD_5D99F1F054944414B285|플라드리 최후의 수단|3433
CRD_5D9CED91492B4E768613|잠만보|7310
CRD_5D9E1E48807A4B839B95|돌핀맨 ex|671
CRD_5E2DD9D7EE3942628E86|괴력몬 EX|5266
CRD_5E4E70BF23AC40C7ACFF|게을킹 ex|586
CRD_3B4B975E13F04C418F1C|시바|2089
CRD_799DF0D045214B7ABBDA|가라르 히히다루마 VMAX|3460
CRD_4CC81C78A11A4E46AD49|마기라스 V|8817
CRD_5E50FAE179C84F9C8755|대여르|1320
CRD_A0B7FEC7EBCC30F32231005D7A76B620|카나자와 피카츄|203729
CRD_A20BEE66070640B39730|아머까오 VMAX|11940
CRD_3DB07E020BC24EA1AB3B|해피너스 V|240
CRD_A59B08DC49AD4E5FBFA7|고동치는달 ex|140
CRD_79FBECF1B0704D588D61|제르네아스|3350
CRD_E7F30E639D2045DEA1A4|두랄루돈 VMAX|2866
CRD_5E8B9D8B826549B5BE0E|글레이시아 GX|1590
CRD_5EC5DF045E124BF1ACA2|로켓단의 크로뱃 ex|24400
CRD_5EE5BC37B7894924A235|입치트|1130
CRD_5EE6DC9AFBE242028F0F|지라치 EX|8070
CRD_B0077688E0674FEE8A14|시바|4050
CRD_AF9E559EB5944BEFAAD8|앱솔|2270
CRD_B1236C0C76BB4236BEB2|히스이 대검귀 VSTAR|5113
CRD_B11B7BA4E82A41EA95F8|대검귀|6270
CRD_B13EADBBACFC415DBE7D|레지기가스 VSTAR|330
CRD_B3FA890225FF38CC4DBE123ABCCB9B93|판쵸 피카츄 (메가도쿄)|1060362
CRD_2D3BEACE738C403A95FC|달코퀸 V|320
CRD_B6F780670C514367833F|분떠도리|730
CRD_BAC700F6596245A5A62A|매시붕 GX|2310
CRD_BC94D56140324F5E8B10|마디네|2210
CRD_BC7A6C4E12004FA0918B|쉐이미 V|1170
CRD_5F9A15D40E55413889CB|클레이돌|1140
CRD_5F01EFF37F2B4265ACDD|줄뮤마|2140
CRD_C00E1C8CFE15D51E795F88D9D5D14E94|판쵸 피카츄 (메가 캠페인)|
CRD_C2A3EBDFC3B244DDA1F7|전툴라 ex|936
CRD_5F1E0C24C1C64F5FB49E|세레비&이상해꽃 GX|14930
CRD_5F4D4AC299E34809963A|흑마 버드렉스 VMAX|530
CRD_C4A0597992A94A558267|글레이시아 V|33220
CRD_30FDE55BA54D445982F5|춤추새 GX|590
CRD_C69B5517FEEB4D75832B|하랑우탄|2302
CRD_5F8E8D482CEE40979BB4|후딘 ex|170
CRD_5FB16D1BB32E4BC8873F|쏘드라|4690
CRD_5FB29A7CDA6A4F8698B4|요씽리스 VMAX|440
CRD_366F8C52670645088A5A|흑마 버드렉스 VMAX|430
CRD_CB62AB154B714772BCC6|그린의 전략|24064
CRD_CD08270B66B84F70A6EE|즈미|1780
CRD_5FE253E42C974A6AB4E7|라이코 V|17257
CRD_5FF7C03BB99345278E5E|에이스번 VMAX|1380
CRD_5FFCA0AB3BF4438A8D41|뮤 VMAX|3280
CRD_5FFCA95807BE4F5A9443|비리디온 GX|944
CRD_941424BAD57545578C47|보만다 VMAX|11510
CRD_600E014CD3CD4A00BD0B|무한다이노 VMAX|1120
CRD_3676B88FE7374BDBB1B2|뮤츠 ex|560
CRD_1550F9965A5248E99C97|리자몽 ex|1080
CRD_D543AC0888A542E78D35|얼음귀신 EX|640
CRD_6033B85380BA4D14AE12|뮤 ex|14500
CRD_6048FC300CB84CADAB99|리자몽 EX|9614
CRD_DDCF9A4843654499A109|타만타|5810
CRD_2261AA95080E4619A99E|네오라이트 V|2230
CRD_608AF077FAB548EA89BD|볼케니온 V|270
CRD_60994F0DC5F242CA928F|릴리에의 삐삐 ex|4295
CRD_E708EA2A576B45D59B4D|로즈|2910
CRD_45F4859A17FA4968BCF6|딱구리 ex|180
CRD_4D987972880E4502ACD0|가라르 산호르곤 V|610
CRD_EC4DDEF3D32C4E658D4C|뮤 V|52086
CRD_60F01E549A5F4ED5BCAB|피카츄|2930
CRD_6107CE7DBE884EAE9B22|보스의 지령(게치스)|3636
CRD_F24BA2D7FF26428BA245|토네로스 EX|4773
CRD_F169403CBFD9431CAB8D|펄스멍 VMAX|520
CRD_F2A7696A982E40248FC6|주혜|4923
CRD_F42B7FFB1122449DB183|님피아 V|790
CRD_611E90329796471CB2D4|갈가부기 V|680
CRD_6136135AE22040079308|노보청 V|140
CRD_F83111AEFA30449C80AA|제라오라 VSTAR|9270
CRD_F801E713A8D1496791AC|메타그로스 VMAX|870
CRD_F80B857CFE91CDEB4402E3E93F29B2CB|코이킹 고꼬 피카츄|5461092
CRD_FAA316C56DEC49B9BB70|백마 버드렉스 VMAX|23567
CRD_618582EF6E874473AD9F|리피아 V|2400
CRD_5B5AD56134634293963C|루기아 ex|290
CRD_255CB9C1E0E948988562|잠만보 ex|290
CRD_621EC27A4FFC46AAA5B0|한카리아스 V|4515
CRD_62382B166E0840719246|오리진 펄기아 V|140
CRD_6208A844312F4FCEA6A1|인텔리레온 VMAX|1110
CRD_6254B969E7A7449094FA|흉내내기 아가씨|3487
CRD_62582500388642AD8992|그라에나|1520
CRD_62C3A4F356F74487824A|님피아 GX|6240
CRD_62C8546C52084CE08D66|애버라스|950
CRD_62BDFC93B8524B53A057|다크펫 ex|1167
CRD_635F799A0D2C4619893C|딩루 ex|3193
CRD_63550D89E20048CA8259|뮤츠 VSTAR|970
CRD_627474F7EF5F4BDB9549|리피아 VSTAR|35226
CRD_630A12E88A2C405CB9F3|지가르데 GX|23350
CRD_63141A82DE9B4DB48A54|보만다 ex|891
CRD_6287A3AF49C442799402|메가썬더볼트 ex|1003
CRD_634203B063A54BAD8C11|괴력몬|9513
CRD_6396E1AD59084F64A801|딩루 ex|4470
CRD_626420F611AD49BAA98D|우락고래 ex|120
CRD_5DF591EAB7B44D25AF5A|한카리아스 V|210
CRD_62A6B9CDD727412080D2|가라르의 동료들|8339
CRD_6412506A2B9B42B895C2|대짱이 EX|4864
CRD_63C895F49C5A421D9548|따라큐 VMAX|2930
CRD_63C1890645A14E069576|텅비드 GX|2038
CRD_64A023A4F1074382A6F7|매시붕 GX|6940
CRD_63F5B0FD4B07476CB192|파오젠 ex|1285
CRD_0EF858A4F6FE457E848E|굽이치는물결 ex|896
CRD_646451564B014C19BB2E|피카츄 EX|82172
CRD_64904033464E4C1DA53B|사구아로|457
CRD_63B80E0E81474366B192|고디탱|4890
CRD_63D4879876974E509121|카디나르마 ex|130
CRD_64D59B5F08A74343BAD0|피죤투 ex|1065
CRD_641A3A941D1A424C84B3|기기기어르|2000
CRD_6424F4FA8DB0409195E6|라프라스 ex|2317
CRD_649DBF44700540B8A098|콩알뚜기|540
CRD_64E058D69CF943F5B6C0|벼리짱|2010
CRD_663C98F6109848CD9597|이브이 GX|6940
CRD_672B4D1A3B27458F9805|가디안 ex|30203
CRD_64EA988E405547A794C3|약어리 GX|567
CRD_667E09D4457B4159ACB6|비파|1060
CRD_5592B918549340D29D73|크로뱃|1470
CRD_656BC340421641E5A050|독수의 함정|2211
CRD_65DE95DF80D94E05A42A|이상해꽃 EX|2990
CRD_6601BE7A1DE143349FA6|히스이 포푸니크 V|230
CRD_6622C5C878F244828DA2|어리짱|2370
CRD_6657C5F9E27145AA9961|메가픽시 ex|22446
CRD_669F982DB44549EFB5E2|견고라스 EX|4540
CRD_66AB3EEC58944846BD32|멀레인|582
CRD_6758A956D73C4F90BE9F|저지맨|6070
CRD_67CFE01AE03E495B9FB2|블루의 탐색|55020
CRD_67DCCA6B98564C55A6CD|파라블레이즈 ex|10180
CRD_67F29079C11444D7B0CA|킹드라 ex|80
CRD_683F3F874CB848EF94C4|돌핀맨 ex|90
CRD_68750CA7D67B49579E22|히스이 붐볼 V|1184
CRD_69B4BC1CEE69492C85A9|세레나|11660
CRD_690D9691BB90458E8645|샤로다 VSTAR|5250
CRD_6967F2866EC341D1B5A5|고동치는달 ex|17570
CRD_6867ED7294D14913A168|주박사|5097
CRD_899C71FEF9DC4CDFB0EF|메탕|1100
CRD_68FF087ED5984A63BAE9|피카츄 ex|19053
CRD_6844172254A344548A6C|코르니|8141
CRD_684A3F96ECB64020B759|마그카르고 ex|665
CRD_685FD3A30CD4473393DD|펄기아 GX|1730
CRD_6879A3B2FF474EFAABAA|위대한엄니 ex|360
CRD_68DB6AC7C4BB4ACD92ED|N의 레시라무|5670
CRD_694BA62B745A4D1E9025|레시라무&리자몽 GX|42293
CRD_69525AAF5E3C4C99AB79|난천의 한카리아스 ex|48190
CRD_69C72795CBC8432A90DC|야돈|8550
CRD_69C818D4E150495ABB8B|레쿠쟈 EX|31736
CRD_69FF1CDC2254489A8E2D|쏘콘 ex|110
CRD_6A49D65CBD7D467DA753|돌헨진 V|1250
CRD_6A05AC4797764140A0D5|파비코리|2240
CRD_6A6D79F1AA404CF998CD|그우린차 ex|8170
CRD_6A047CD751384F969D65|코터스 V|470
CRD_6A29DC1A64574E9A92BE|다태우지네 V|140
CRD_6A6020158B7D48B6851C|나무킹 EX|3300
CRD_6A62F065A24240519E51|심향의 모험|1488
CRD_6A64916CD6DF4E1C952E|이올브 V|2000
CRD_6AC614249DBA4DD285DE|테르나|2530
CRD_6B3CFFBA30BE4DB79C74|N의 조로아크 ex|110
CRD_6B3F6BFCB5834D188F85|팬텀|20720
CRD_6B452C1E25584A62B2AE|늑골라 GX|1170
CRD_6B800B8A1D544DEB9436|이수재의 메인터넌스|2972
CRD_2D25B07240614BDCAAAC|히스이 대검귀 VSTAR|3840
CRD_6B89BCF215104ABCA86A|샤미드 EX|9728
CRD_6BCC0F7F5E7F4991809F|들눈해|770
CRD_6B90BFF3033D4996A9AB|가라르 파이어|4890
CRD_6BFE78CBD4924CF285F9|메가염무왕 ex|160
CRD_6BAE3346829849DD8C4B|크로뱃 V|1990
CRD_6C510F8223BB456DB67C|케르디오|3070
CRD_6C46069A0ABF4F55BB2D|디아루가 EX플라스마단|23334
CRD_6C093D7C67AF47468F97|레드의 도전|23151
CRD_6C5AB36AD8294729A03E|고동치는달 ex|1702
CRD_8875DA1FBB2046CBAF86|미끄네일|1490
CRD_6C18665126FF426F9C2E|블래키 VMAX|27850
CRD_6C2E76C8810D45DB91FC|저리더프|2400
CRD_6C3E5BD53EFB49EC967E|타타륜 V|201
CRD_6C48D7D464D0402B9F7D|뮤 ex|28838
CRD_25B97585CC304F538181|잉어킹&고래왕 GX|132730
CRD_6C87482BDBFF4157B5FA|애프룡 VMAX|950
CRD_6D79DA4384654ADFAD71|무쇠감투 ex|772
CRD_6D1BC2DD10F54AB98A56|알로라 식스테일 VSTAR|11790
CRD_6CF9150210054C398987|배우르 V|1030
CRD_6C8A167C2A5041E8B2C2|노보청|2880
CRD_6DDE5C3825A04030BEC6|에브이GX|4710
CRD_6DA66A6437FD4A86B009|절각참|2060
CRD_6D7FD944EBBE4E7AA8A1|N|34595
CRD_6D7A01D810164EB8B111|흑마 버드렉스 V|250
CRD_6CE96DE4AE2A4103BE43|펌킨인 ex|140
CRD_6CE97DC55919437DBC63|켄호로우|3310
CRD_F8E30FB79C2745469735|켄타로스|1480
CRD_6D101670C47A4618BA64|무쇠암석 ex|3275
CRD_6E69415874774031B60E|마폭시 BREAK|1062
CRD_6E6A642B52D441B786B7|뷰티플라이|820
CRD_6E6C2EE667CE4D84A52D|울트라네크로즈마 GX|1390
CRD_6EA72CB24D6C419B8BC1|두송|3379
CRD_6E2A7F9E1B124081A497|메가무장조 ex|2435
CRD_6EBB0D6B60B34A9CAC8D|목호|2550
CRD_6E9405D59DA14754A6EE|킬가르도 ex|868
CRD_6E30EACB936041E98A01|조로아크 BREAK|2010
CRD_2D0FDD0C77AF4176BAA2|신비록 V|654
CRD_6EA8D0D00A484C1985DD|메가아쿠스타 ex|4882
CRD_6E6230DEBE1C4DBF815D|버프론 ex|479
CRD_6ECF390F7DB845A393E9|다태우지네 VMAX|5580
CRD_6EED812BE5FE4E45BB0A|다크라이 GX|6478
CRD_6FC1CB0DAF0D475BAF64|독침붕 V|380
CRD_702857AB918C4E93B38D|야콘|2065
CRD_6F3A522A92D245C5BD70|리자몽 V|56930
CRD_70689C813B324C93AC03|M강철톤 EX|7003
CRD_6F63FE893F744455B063|염무왕|4230
CRD_70077C9FC60D4FE79B50|미라몽|3650
CRD_6F2AFDBF9FDB47CB93E4|인텔리레온 V|3935
CRD_6F5BE04789954940A44C|아가씨|3104
CRD_6F660305B01D494F9AB0|무쇠무인 ex|4050
CRD_6FA0D89A1693401DB8FB|연격 우라오스 V|2260
CRD_6FAA2DCA23D240FBBABF|세레비&이상해꽃 GX|6880
CRD_6FBE2AD113B74C719B5B|오르티가|834
CRD_70232D25A67C4C04A915|웨이니발 ex|130
CRD_704B8C245A2D48CFA157|제라오라 V|150
CRD_70AB4EE68E7847EB9537|칠색조 GX|4253
CRD_70A1CFED68464E399860|루가루암 GX|12930
CRD_70943598653E422CB652|마자용 V|3540
CRD_7073512FE78844239956|다투곰 붉은 달 ex|15880
CRD_70C03F70940E4AFD89F7|삼삼드래 EX|2270
CRD_70BF01A370254FDF84AA|엘풍 V|240
CRD_70DBE52BB8F949A2A864|오거폰 주춧돌의 가면 ex|100
CRD_70F0C4F7265945BF97DE|리자몽 ex|1300
CRD_710DC79FEA9542A1BD21|잉어킹&고래왕 GX|21280
CRD_711241AAC3CB4EFB8F22|리파|2475
CRD_7114B0F7FF874949B3FE|카디나르마 ex|480
CRD_71205B71BAD34A2C85BD|유카리|3202
CRD_715FB49EC8004D6DAD2F|파밀리쥐 ex|7430
CRD_716841C8EA25435BA3A7|번치코 V|10270
CRD_7287BB47FFDE4919A94C|루가루암 VMAX|7580
CRD_734D08C448CA482595A4|구구|2020
CRD_72783B70F01B4ED8B41A|보만다 V|3681
CRD_72EA7027E1B24D65A9C8|일격 우라오스 V|3608
CRD_7269FACD98284466BD3F|부스터 V|2930
CRD_73BB41EBB51F4E5C98C6|토게키스 VMAX|7080
CRD_72DC6FDF73B541818CBF|크로뱃 VMAX|1070
CRD_71B943080D4E4023A1B4|피카츄 ex|39875
CRD_7283A07A9E7242E69F1F|다태우지네 VMAX|280
CRD_7198FCCE27034FF78404|유빈의 확신|22910
CRD_7258B944611440859FD1|입치트 VSTAR|370
CRD_725B42F08E65463899B9|나인테일 ex|3490
CRD_729748E685DD4FEB87C8|네크로즈마 황혼의 갈기 GX|2018
CRD_7341FC41F0D143948B61|잠만보 GX|5460
CRD_73BC837020A74A488C75|억새|2060
CRD_721C06FA7E914D659B80|크로뱃 V|160
CRD_7518CBB1CFE544CF9DA8|난천의 패기|3457
CRD_7472D09449364F81AB38|후파 V|1584
CRD_744238CF563C4F9ABC6A|리자드|7500
CRD_73BF8E71FFB94618AEB0|무한다이노 V|180
CRD_73CA21A2A3EB47D1AF95|뮤츠&뮤 GX|8877
CRD_73D6953981C84918B834|어지리더|1810
CRD_73D90A06E6DB40DDAA41|드래펄트 ex|3700
CRD_73E5E12743E44600A13C|엘레이드 V|230
CRD_73E84D59CC8E4A4CA6FD|레드&그린|13604
CRD_73F42BA51E1C4FD4A7B7|불카모스 GX|980
CRD_742200F17881431CB52E|비리디온 V|1894
CRD_74339EE06F0E42DC99FE|지라치(프리즘스타)|1414
CRD_7457BA11C1D9436DAEED|제크로무|8050
CRD_749056557121444EB3EA|연격 우라오스 VMAX|4710
CRD_74B902EF7172401CA468|메더 ex|140
CRD_74E51DCCF8D24ADBA306|갸라도스 ex|5330
CRD_75B006ABADD148E0A5BB|가디안 GX|4587
CRD_75F07C682B69468CA27A|메가메가니움 ex|300
CRD_77BB414B737A48BA9F33|히스이 모크나이퍼 VSTAR|2240
CRD_76AE8067C83542EF95BB|꿰뚫는화염 ex|7171
CRD_774A388CB1DC46F384AE|뮤츠 EX|8343
CRD_76057B536C1E494D9DD9|리자몽 ex|8920
CRD_761714141AFD427DA3EC|피카츄 V|24070
CRD_761AFE3BD91646FEBEA5|M샤크니아 EX|10320
CRD_761F112811784F3C9B5A|제빈|581
CRD_76493C10952F4FC896FF|케르디오 GX|520
CRD_7666E22ADA2D4444AB42|메가이어롭&푸린 GX|18525
CRD_7670562F15A640309F43|거북왕 EX|1788
CRD_1778B01FA4AD4332B4C8|독침붕 ex|3540
CRD_768F67D90A2142609676|명희의 격려|8753
CRD_77207234896E4180A67D|때때무노|1270
CRD_775A49F21F744A09869C|M보스로라 EX|14000
CRD_787EEE4CA17C4384B003|경채|1070
CRD_78304A223D8C4A2EAD04|심향의 블레이범|5740
CRD_798B992F69334701BDF2|단단지 GX|1720
CRD_78690B2E84B943EFA5E1|메가픽시 ex|3106
CRD_78A1D3109CFF440DAF76|N의 방안|2835
CRD_78C8EBD5445449F38745|자포코일 VSTAR|3110
CRD_5C43B57F41454A238C06|르마탱|3463
CRD_782CB6FCC2EE442F9402|마휘핑 V|320
CRD_786B7853318348889FA2|자시안 ex|160
CRD_787A4B40D73A4555BE21|알로라나인테일 GX|14240
CRD_78BC0A0FADB34F7CAADD|폭타 EX|1230
CRD_78E696D892A1480CB471|에몽가 EX|2880
CRD_793053A5665347469533|M디안시 EX|2678
CRD_796EC7E6363A48C6ADF7|모르페코 V|540
CRD_79A7AA5045634FCAAE44|로즈|2605
CRD_D4B65CC7BF784983ADB8|메가화염레오 ex|2520
CRD_7A7B7FE3D8DA4848943D|핫삼 GX|20600
CRD_7A85040155F046DBAD18|킬가르도 VMAX|1288
CRD_79B0B8C088454C1EB451|대로트 EX|1540
CRD_7B28676DCCDC4062B984|위대한엄니 ex|120
CRD_7A54C2FA809B4E9699FD|몰드류 ex|406
CRD_7B317B9E170247469F62|딩루 ex|665
CRD_79AB9AEE4B68458A98DD|비리디온|3650
CRD_7B0CD02EFB474874B2F9|토네로스 V|270
CRD_79C908702D7C4C89A247|그우린차 ex|744
CRD_79ED4A2D30A34E139A64|제르네아스 ex|150
CRD_7AC4C404D19B4C5FB0B1|메가드래캄 ex|180
CRD_7A000CCE7DCA4B44B198|포푸니라|4140
CRD_7A536360D1EC48FB885A|피카츄|2644
CRD_7A64F020EDC04ED89C1D|다탱구|1130
CRD_7A7850AA59504787B71D|스타단의 조무래기|1218
CRD_7ADACFDF9777471C8C30|루카리오 ex|190
CRD_7BE4E9F9E4664866988F|원규|4125
CRD_7C974FE36E964EB996DB|누리레느 GX|4083
CRD_2E8555FADF814122AE17|찬석의 활기|3130
CRD_7BA254D36DFF445F8FB2|레지드래고 V|1590
CRD_7BA2781997C84AA48CE9|쉐이미 EX|6083
CRD_7BD79E9CD5FD4404913E|잠만보 V|10380
CRD_7CB1EBD45B814997B7C0|레지기가스|9030
CRD_7C280FA0405542028F83|뮤 VMAX|24668
CRD_7B7C4F93D58F45928675|백솜모카 V|160
CRD_7BB290C3BD38478A914D|파쪼옥|6970
CRD_7C8402F1390C43ABA777|갑주무사 ex|12180
CRD_7BE4EC5B6757486A9FA0|빙큐보 ex|4040
CRD_7C977A54E4F7492996C5|엘레이드 EX|3631
CRD_7C97C49AAB974ED1A3A3|모야모의 찌리배리 ex|26000
CRD_7BB063F505DD4DC096EB|유니란|8130
CRD_7DBBE204F9F7473293E8|킬라플로르 ex|120
CRD_7E2493249D5F4079918C|루카리오 EX|25455
CRD_7E87AB5F7DF14D8F97A0|라프라스 VMAX|4090
