CRD_2297ECA873FB4C6EB5C5,240,RAW,VALID
CRD_22A6C07D45A04AADBA89,4970,RAW,VALID
CRD_22BC9BEDDB4B49D88171,940,RAW,VALID
CRD_22C99839A70742369E3E,3871,RAW,VALID
CRD_22CE66F664EA4815A5C1,1460,RAW,VALID
CRD_22D9C293BC9A4A30A4A0,680,RAW,VALID
CRD_22DCDC22E2E84027B7A3,4317,RAW,VALID
CRD_22E4A9137EB24D9A80C6,1220,RAW,VALID
CRD_22EF9B97621442EB9B4B,1630,RAW,VALID
CRD_22F914B318E7499997AE,22140,RAW,VALID
CRD_2301905FC60B4E48B82C,386,RAW,VALID
CRD_231D861950D2482F92C0,2944,RAW,VALID
CRD_2332E667E081490D836A,14200,RAW,VALID
CRD_2344B9016C984A769B60,93,RAW,VALID
CRD_2348A7F2758F419FAB09,7776,RAW,VALID
CRD_235AEB6FAEA54083A5AF,182,RAW,VALID
CRD_2363D7E348AC45C3AD5C,1114,RAW,VALID
CRD_2371B40007C64AC0B36E,8982,RAW,VALID
CRD_23726C952A68490FB117,910,RAW,VALID
CRD_23872FA0E5334B128E5A,350,RAW,VALID
CRD_238DFF5330E44802A6A3,150,RAW,VALID
CRD_238E85F07B63450BB517,6680,RAW,VALID
CRD_2390067C529942A68821,450,RAW,VALID
CRD_23A695E8090F40B9B1A7,1230,RAW,VALID
CRD_23BFAC1CC99540DEB9B9,660,RAW,VALID
CRD_240F59F984B74388A1BE,2170,RAW,VALID
CRD_24141283AF4D42638547,1695,RAW,VALID
CRD_243B025EA81342949B2D,1177,RAW,VALID
CRD_243CD02D3D3B494795CF,190,RAW,VALID
CRD_2444A7B9A8EA415D8A2F,29180,RAW,VALID
CRD_244EB50258FC45D58BB7,820,RAW,VALID
CRD_24798C163B48423E9689,11885,RAW,VALID
CRD_24845E4BD72A47AAA490,4698,RAW,VALID
CRD_249FD650FBBB4F8C8E9F,1356,RAW,VALID
CRD_24A7755304AF47CF931D,2010,RAW,VALID
CRD_24AFDFD94F7B41E8A509,2390,RAW,VALID
CRD_24CD0D7FE1834DA89707,8580,RAW,VALID
CRD_24D79E9DD4E24DDFB538,10690,RAW,VALID
CRD_24D7C72E59DD4A338620,2580,RAW,VALID
CRD_24E2B7E72A25492F960D,755,RAW,VALID
CRD_24E953E56C044EFFAEB2,1210,RAW,VALID
CRD_24EB8C7EAF8344B58654,2754,RAW,VALID
CRD_24EBBFED607C41D7B562,2600,RAW,VALID
CRD_24FAA1F19A0941A2BB96,9718,RAW,VALID
CRD_251F9092AFDE47718BB3,1930,RAW,VALID
CRD_2521A01014064B6586BA,20240,RAW,VALID
CRD_2531910728D94C05A9E9,599,RAW,VALID
CRD_254CCBD76DFA46BDB30B,340,RAW,VALID
CRD_255CB9C1E0E948988562,382,RAW,VALID
CRD_2570702FE3854423A069,140,RAW,VALID
CRD_25909EEE9FBE41E08266,6310,RAW,VALID
CRD_25A76CC236D74FF2B49A,9740,RAW,VALID
CRD_25A858D01145493BB66AF82B8EA32B7C,934900,RAW,VALID
CRD_25B8055B794A45B99714,244,RAW,VALID
CRD_25B97585CC304F538181,132770,RAW,VALID
CRD_25C230DC064948798E98,2820,RAW,VALID
CRD_25C4E5DDBD5348CBACD3,2552,RAW,VALID
CRD_25D1A6018B5A4A0AA38C,1832,RAW,VALID
CRD_261019703FC444A39023,2427,RAW,VALID
CRD_262F67E35B964E6B9C67,1904,RAW,VALID
CRD_2642CE7CAA28482ABC0C,3220,RAW,VALID
CRD_2673A337A01243339EC5,7979,RAW,VALID
CRD_2685F2D324BF4D0495CF,1081,RAW,VALID
CRD_26947826E457449096C5,1859,RAW,VALID
CRD_269A7AD114DA491CA9AC,130000,RAW,VALID
CRD_26AE57743E2F41B084F2,1100,RAW,VALID
CRD_26B8AD9FA6554601A3B7,48010,RAW,VALID
CRD_26C2FFF3ECDC4C2B8EE6,5730,RAW,VALID
CRD_26CD880191FC48B2BE27,1656,RAW,VALID
CRD_26F927BEACCC4E94ABAB,1543,RAW,VALID
CRD_2706BD8A739F4460B703,52000,RAW,VALID
CRD_274BA225B19844028DDF,4057,RAW,VALID
CRD_274ED0D22EC54F229DAE,2911,RAW,VALID
CRD_274FD14AB17940EB8528,13748,RAW,VALID
CRD_275591C4CE6A45D2A1B4,6860,RAW,VALID
CRD_2757D35F33AC4CF99CC7,10190,RAW,VALID
CRD_27858E2B38CF47A7A939,7150,RAW,VALID
CRD_278AFBE27D01417B9CBC,2356,RAW,VALID
CRD_2794B6F1FB74431BA82B,1110,RAW,VALID
CRD_279CE3C2D7CE469A85E7,3110,RAW,VALID
CRD_27A8BA338F90422EA5E0,1910,RAW,VALID
CRD_27BABDECB2404E3D873F,8920,RAW,VALID
CRD_27CAC15F8DE54882AA0F,910,RAW,VALID
CRD_27D5FC7D18F54B668AE2,640,RAW,VALID
CRD_27D9B5525E234D2E9F03,250,RAW,VALID
CRD_27DC42C3D270417B9335,2320,RAW,VALID
CRD_27DD36DAE86F45C69DEB,51400,RAW,VALID
CRD_27E9FB0B75EB487ABBF6,5013,RAW,VALID
CRD_27F3781C418A41E795E5,12622,RAW,VALID
CRD_27F9714CA8CF4C0D8906,2100,RAW,VALID
CRD_280E5479B51D442889C9,17460,RAW,VALID
CRD_281071E67CFC40DD8688,750,RAW,VALID
CRD_2816C9B402A643F99D42,3430,RAW,VALID
CRD_2821F636689C4FCE8CCC,11280,RAW,VALID
CRD_2832ADAFA5F4490F8898,951,RAW,VALID
CRD_28347CC12F42441E8376,5620,RAW,VALID
CRD_283662D99DED475396E1,1260,RAW,VALID
CRD_2847A51BC6AB4B00BB53,1470,RAW,VALID
CRD_284CA7EBBD6A4A86BDFF,680,RAW,VALID
CRD_285E533D9D2F4E4F94A6,390,RAW,VALID
CRD_287970473FD84B928D5D,414,RAW,VALID
CRD_287F04A23D8D4624B994,14655,RAW,VALID
CRD_2893BDF7C7674E7A8E66,11980,RAW,VALID
CRD_28A90C6383DF4C73AFEA,3236,RAW,VALID
CRD_28E64B8B572C4910BC20,929,RAW,VALID
CRD_28EAE8B1B5464580A078,660,RAW,VALID
CRD_28FD2B5F4CE248369764,413,RAW,VALID
CRD_290E399FA6ED4C67A8C8,510,RAW,VALID
CRD_292EB503923B4ADDAA36,586,RAW,VALID
CRD_2936DD31DD3F4679992B,56470,RAW,VALID
CRD_2938D81021984B85A99B,322,RAW,VALID
CRD_2940721DC8F64D6382C2,13630,RAW,VALID
CRD_2942A77E70D64CD79DC5,170,RAW,VALID
CRD_29464E6CFC1448969B4A,3797,RAW,VALID
CRD_294D19F698F24BE39387,3047,RAW,VALID
CRD_2951B02D3BE7488DA649,5670,RAW,VALID
CRD_29545D8447D54F8F9E57,27660,RAW,VALID
CRD_295D5C65BB2240D6ACE9,690,RAW,VALID
CRD_29775D0DA6924EA992F1,570,RAW,VALID
CRD_297BD701806B4583B02D,4500,RAW,VALID
CRD_298C0EBA7D414B2DB409,3058,RAW,VALID
CRD_298C5CE24A9343B9AF00,9514,RAW,VALID
CRD_29E34E5A35CC4FFAB36C,8820,RAW,VALID
CRD_29E55FFA536646B6A891,4640,RAW,VALID
CRD_2A1817BBD07C4C22A018,338,RAW,VALID
CRD_2A1A9C89BB3947378F7C,6564,RAW,VALID
CRD_2A25393A383641F7BD29,459,RAW,VALID
CRD_2A2AA65BC13345549AD1,457,RAW,VALID
CRD_2A2C765236DC4E0DA39B,452,RAW,VALID
CRD_2A44F68D825C43749B38,8090,RAW,VALID
CRD_2A51F7848C3F425BADD0,6410,RAW,VALID
CRD_2A6241DAD8844867AA49,630,RAW,VALID
CRD_2A791989EEEC43F481BB,15516,RAW,VALID
CRD_2A8D1058C4D1432DA733,2967,RAW,VALID
CRD_2ACE89E68BFA4F5BA7C3,1560,RAW,VALID
CRD_2ADA9594E1954CF89E7B,3360,RAW,VALID
CRD_2AFC7629A65B45FBBCC8,5040,RAW,VALID
CRD_2B0E8A61C671491BBA15,1076,RAW,VALID
CRD_2B512D9C6B334EA6B3B5,462,RAW,VALID
CRD_2B58D40C1AE74F69A349,2820,RAW,VALID
CRD_2B9182A2EF634F7E8973,5580,RAW,VALID
CRD_2BA1CDC0E4B94B79A0AC,2038,RAW,VALID
CRD_2BAD952E439344719A81,33618,RAW,VALID
CRD_2BB68D76B2954C079D6A,376,RAW,VALID
CRD_2BCC60756DD640D68C16,204,RAW,VALID
CRD_2BD596750DCC46F5BF44,1023,RAW,VALID
CRD_2BD642F0ABE84DA8BDCF,4631,RAW,VALID
CRD_2BDD89F3616849468EE4,2210,RAW,VALID
CRD_2BE0C7968F004557B9AB,401,RAW,VALID
CRD_2BE2AAD4366A40AAB96E,5250,RAW,VALID
CRD_2BE4A0CA25944D3292C7,983,RAW,VALID
CRD_2C17B97D2D95413699E9,48795,RAW,VALID
CRD_2C1B8B60A6A24410B160,2318,RAW,VALID
CRD_2C1DA4E5D17E428CB8AF,6932,RAW,VALID
CRD_2C1EDC815A2644BEB9DE,1600,RAW,VALID
CRD_2C36A353792C402C93E8,1190,RAW,VALID
CRD_2C4C0A40740543B09035,970,RAW,VALID
CRD_2C540CA835784066A98A,7295,RAW,VALID
CRD_2C78DB6891D243219B2F,848,RAW,VALID
CRD_2CABD12EE5B74135858E,678,RAW,VALID
CRD_2CC63A0C3FDE4901A41B,4480,RAW,VALID
CRD_2CE1E087831443ADACEE,12015,RAW,VALID
CRD_2CECD65EDFEE402B8093,3530,RAW,VALID
CRD_2D086E56EA5A4353922E,2978,RAW,VALID
CRD_2D08E66725174B8D97BF,610,RAW,VALID
CRD_2D0FDD0C77AF4176BAA2,655,RAW,VALID
CRD_2D25B07240614BDCAAAC,3200,RAW,VALID
CRD_2D3476E6CBAD4BDCB062,1430,RAW,VALID
CRD_2D3BEACE738C403A95FC,396,RAW,VALID
CRD_2D4779F86C774DBFA501,870,RAW,VALID
CRD_2D4AA6D08A11483FA5DB,150,RAW,VALID
CRD_2D4B139B3E984F86B365,2631,RAW,VALID
CRD_2D610AC70AB04D4887B7,1660,RAW,VALID
CRD_2D84D1DA75FF4868B015,8457,RAW,VALID
CRD_2DAAC2D00EB94B1F861B,204,RAW,VALID
CRD_2DB11712502240BA802B,9170,RAW,VALID
CRD_2E14D4A8D7AB4CCB95D2,1560,RAW,VALID
CRD_2E16148F22B445A2B1F9,457,RAW,VALID
CRD_2E2D7916E97E4BB997FF,356,RAW,VALID
CRD_2E403B756FE641CB89FF32CEB4BDDB4E,227600,RAW,VALID
CRD_2E4CD75454EB4A199A90,95412,RAW,VALID
CRD_2E5F9227724846BE8970,1910,RAW,VALID
CRD_2E7CD2B64DB94542A5DB,850,RAW,VALID
CRD_2E8555FADF814122AE17,2630,RAW,VALID
CRD_2E88C364F7394ACBB0AB,41110,RAW,VALID
CRD_2E8C144F443F49BBAE9B,182,RAW,VALID
CRD_2E8CB13E9FEE40A28A14,2141,RAW,VALID
CRD_2ED0AB8374204F3DABF4,310,RAW,VALID
CRD_2ED4580E9B974C03A527,6455,RAW,VALID
CRD_2EDC5DADC4F24ECD976A,203,RAW,VALID
CRD_2F01A346908C450BB7DD,921,RAW,VALID
CRD_2F0219577D244E019E99,1270,RAW,VALID
CRD_2F0ED241ED394BF6BF87,150,RAW,VALID
CRD_2F1F77D90BA84F3E8C7D,4539,RAW,VALID
CRD_2F3643AC21E84F689C43,4474,RAW,VALID
CRD_2F43F0F33B364E59B1AA,22881,RAW,VALID
CRD_2F4B432C1AE74911BACC,3569,RAW,VALID
CRD_2F5447039AA345D78AAB,13070,RAW,VALID
CRD_2F715EB445B84B778ECB,520,RAW,VALID
CRD_2FA1805FDEA84161ABE3,890,RAW,VALID
CRD_2FABCAF7B31F4346915C,3990,RAW,VALID
CRD_2FB8CA83CF9D40F1A071,1981,RAW,VALID
CRD_2FCEBFB496E94F0CB99B,2000,RAW,VALID
CRD_2FDCD42F1BBC4E4BAD11,325,RAW,VALID
CRD_2FE00DB6CB1E400085C1,1692,RAW,VALID
CRD_2FE394C852394D129604,1530,RAW,VALID
CRD_300C6F0A10AF4D768DAB,2600,RAW,VALID
CRD_301C4EFCC282412B9BCC,4312,RAW,VALID
CRD_302EC9D2C71947778B51,16281,RAW,VALID
CRD_304D28B61C7F409C86A4,5200,RAW,VALID
CRD_304E6E316BFB44F593D5,410,RAW,VALID
CRD_30523D5BF2EE4A83A4CB,1340,RAW,VALID
CRD_306457DE76EA45C5B61B,2850,RAW,VALID
CRD_308148D51D5845769B01,9240,RAW,VALID
CRD_30975550ADDC4EA8A667,28780,RAW,VALID
CRD_3099C7E0FF07461FA926,210,RAW,VALID
CRD_30A6CD03B29E4EAFA1C2,1880,RAW,VALID
CRD_30E3A8301DC84AC182A0,490,RAW,VALID
CRD_30EDC0F1FD7B46A58FDE,867,RAW,VALID
CRD_30FDE55BA54D445982F5,721,RAW,VALID
CRD_30FF9351A4A04DDEBA05,14310,RAW,VALID
CRD_31207730A1244D4BA676,275,RAW,VALID
CRD_31587FB56FBD49B593F1,2130,RAW,VALID
CRD_315BCF529A824490A671,792,RAW,VALID
CRD_318B01AFB53C42318601,1165,RAW,VALID
CRD_31940B3434F54CAB8CAB,2791,RAW,VALID
CRD_31985982AAFB4AECA49A,35480,RAW,VALID
CRD_31A84E046FF1424F95D8,1660,RAW,VALID
CRD_31B29DFE42E24D77AFE1,8600,RAW,VALID
CRD_31C58C5A3B144203BD03,213,RAW,VALID
CRD_31E2B98699A1410FBAC9,1085,RAW,VALID
CRD_32082DD1A5DE41889046,140,RAW,VALID
CRD_321DE0F8BCA944D8BF43,740,RAW,VALID
CRD_321E17A2C21747AAB24E,140,RAW,VALID
CRD_322DAF78A9B34EA2B745,4172,RAW,VALID
CRD_32386B204F0740378DD5,960,RAW,VALID
CRD_324563089502413E8DA5,7302,RAW,VALID
CRD_324F58AAF4F444DEAE95,1420,RAW,VALID
CRD_325D356041B348968F5A,1097,RAW,VALID
CRD_326058E0F4514E8083F0,3174,RAW,VALID
CRD_32611C07C96441F59DCF,3182,RAW,VALID
CRD_32686724596F433298EB,10610,RAW,VALID
CRD_326BB4D3A84B467EB968,103580,RAW,VALID
CRD_32763B48F1E343B49F3A,710,RAW,VALID
CRD_329E5AFEC48D4C2B8D03,1180,RAW,VALID
CRD_32A3236675F94589B53C,1119,RAW,VALID
CRD_32B748391B31457F884D,17389,RAW,VALID
CRD_32C64F60484E4801A991,218900,RAW,VALID
CRD_32D88C6671424AA28280,539,RAW,VALID
CRD_32E8DC4B424E4966B6CB,1990,RAW,VALID
CRD_32E8F32B11894AB188C1,3273,RAW,VALID
CRD_330DDDD1228E4170B359,630,RAW,VALID
CRD_330E7648167E59934C965289F6483878,1894000,RAW,VALID
CRD_331B23CD1B3542C09584,34320,RAW,VALID
CRD_331BADEFF9654B599D78,390,RAW,VALID
CRD_33360078EC2F4416BC8F,840,RAW,VALID
CRD_3339DB7AA7FD4A21BFE5,4078,RAW,VALID
CRD_3341BC09AE6F45A6A646,882,RAW,VALID
CRD_3358929E8924485E949B,610,RAW,VALID
CRD_33785863B77A4D888CC5,3992,RAW,VALID
CRD_3392C238DFEC4357BA88,11100,RAW,VALID
CRD_339521F5D18A48858134,1390,RAW,VALID
CRD_33A3DF458AC34EC6B1BD,740,RAW,VALID
CRD_33A7A42687184DCAA53F,1750,RAW,VALID
CRD_33D12892FE0A448BA1C5,538,RAW,VALID
CRD_33E384F099914BF89170,875,RAW,VALID
CRD_33F622942A1F4876AAE4,190,RAW,VALID
CRD_33FE80EB03934DEC8C07,12290,RAW,VALID
CRD_3430850B62B446C68A45A9CFE3741141,177340,RAW,VALID
CRD_3441FF9483AB4687A5BF,1070,RAW,VALID
CRD_3446ADE0F7424C998BED,750,RAW,VALID
CRD_34634E0B83674493958D,1071,RAW,VALID
CRD_3475D14B91764CC1A8DC,5230,RAW,VALID
CRD_34771CA932624EF8993A,23462,RAW,VALID
CRD_34828B53A56D44318E76,3950,RAW,VALID
CRD_34B77E90E77E454D9E00,259,RAW,VALID
CRD_34B94E323039433886E9,1040,RAW,VALID
CRD_34BFCA1006BC49D89AF5,16140,RAW,VALID
CRD_34D1A571966643B9B808,604,RAW,VALID
CRD_34FC12FEB9C94EC0B729,2490,RAW,VALID
CRD_354A9964DECF45BEBE57,1890,RAW,VALID
CRD_3556A9DD9F2149C5BF0C,45500,RAW,VALID
CRD_3575DCCD78834B1E8D87,3424,RAW,VALID
CRD_357701E9E661484B8261,1940,RAW,VALID
CRD_3583C21779BE400FB9A6,47151,RAW,VALID
CRD_359332F027204F0997A9,721,RAW,VALID
CRD_35A856F18BEB432BABEC,1848,RAW,VALID
CRD_35DA6B31F47244C59B9A,1890,RAW,VALID
CRD_35DC69B18FE34A239272,1370,RAW,VALID
CRD_35EA350A18F04A80A0D5,990,RAW,VALID
CRD_35F025B882B548A18185,490,RAW,VALID
CRD_35F6305B626B4EA6BA1B,19830,RAW,VALID
CRD_3610EE3BBB834DF6A0BF,195,RAW,VALID
CRD_36137AD704B945179433,2238,RAW,VALID
CRD_3618F7507BD34B52AA5E,3029,RAW,VALID
CRD_36246E7EC9864D74B0BA,3210,RAW,VALID
CRD_36360E53452543DEB82B,3410,RAW,VALID
CRD_364F4FE8048A4DC09AA0,13833,RAW,VALID
CRD_366F8C52670645088A5A,494,RAW,VALID
CRD_3676B88FE7374BDBB1B2,735,RAW,VALID
CRD_368954B62A864484B467,1620,RAW,VALID
CRD_36A1599A2C254B9C957E,300,RAW,VALID
CRD_36B9B397B19A425CB729,5810,RAW,VALID
CRD_36BA95B689A44C28B170,1336,RAW,VALID
CRD_36C025F4B7F545C0814D,1271,RAW,VALID
CRD_36CCEEAEBFE444AF8E74,146741,RAW,VALID
CRD_36D39DBAA5EC4EE09001,2610,RAW,VALID
CRD_36F3273DC7014993855A,1590,RAW,VALID
CRD_36FC9D7A34B947999101,12746,RAW,VALID
CRD_37121FE6503349888A93,250,RAW,VALID
CRD_371A341D2B024125AF8E,3560,RAW,VALID
CRD_375B75D3FC3E42BAA4AD,2060,RAW,VALID
CRD_3761F2C151EE4116B9EE,26748,RAW,VALID
CRD_378581C7E2764EC3A6BA,1500,RAW,VALID
CRD_379A5BE80E2245808B5C,220,RAW,VALID
CRD_37AD357EC31F4A4E9BDD,4231,RAW,VALID
CRD_37AEC383935947D497E1,831,RAW,VALID
CRD_37B2BB043B9E407EA0D9,1380,RAW,VALID
CRD_37CAD2854A2A45769811,390,RAW,VALID
CRD_37FD17FC727E435B8C84,790,RAW,VALID
CRD_3824C7743E944CD1AD14,730,RAW,VALID
CRD_382ECC8BA6034DAF9178,16737,RAW,VALID
CRD_385E29A0C8C3476C9C4B,190,RAW,VALID
CRD_3867F42D081F475AB07C,4780,RAW,VALID
CRD_38815299C2494F679535,4060,RAW,VALID
CRD_38C95B5BCA84434CADBB,4049,RAW,VALID
CRD_38D221213CD04120860A,140,RAW,VALID
CRD_38F6394B2FA64EFABD8A,730,RAW,VALID
CRD_38F8D1BD378046E49339,248,RAW,VALID
CRD_391EF36F49824C58965F,13258,RAW,VALID
CRD_3921037F2F3643A38342,706,RAW,VALID
CRD_3927C712A40B4469A53E,1064,RAW,VALID
CRD_3935851BE6988D5F34B3,30860,RAW,VALID
CRD_39360915366347AFB75F,1625,RAW,VALID
CRD_39388984E7E045A1B1DA,2543,RAW,VALID
CRD_394098D4C4FC4DF5BD67,2290,RAW,VALID
CRD_394561233CE44337BF9C,581,RAW,VALID
CRD_39462590847A4E32AF5F,5753,RAW,VALID
CRD_39493D33675143109748,12970,RAW,VALID
CRD_39A2F0B42FC5405188AA,37756,RAW,VALID
CRD_39A9FDACFF514F29B347,2140,RAW,VALID
CRD_3A0BD9F6AF5141DC9961,190,RAW,VALID
CRD_3A1614A1D6F443708387,23760,RAW,VALID
CRD_3A163A0976E24CE79D88,5727,RAW,VALID
CRD_3A1E35B5FF4444B49597,406,RAW,VALID
CRD_3A2389FDB90D4D529266,1940,RAW,VALID
CRD_3A3F2713FE8C47F69F71,1479,RAW,VALID
CRD_3A51FC9327024878903D,9700,RAW,VALID
CRD_3A57174859F8445CB9F0,960,RAW,VALID
CRD_3A5B3FE091064B65AF4A,4345,RAW,VALID
CRD_3A73844B3540483BBFB0,2340,RAW,VALID
CRD_3A840E756D3946778BD9,1072,RAW,VALID
CRD_3A8D2EC8D99B4D7B9450,2779,RAW,VALID
CRD_3A9BC04410714B2ABFF2,3330,RAW,VALID
CRD_3AA02ECE90604311AE59,1800,RAW,VALID
CRD_3ABA99E638CD43358D1A,2366,RAW,VALID
CRD_3ABEBDCF89194B049E06,453,RAW,VALID
CRD_3AC8F9831E6C417A920C,4114,RAW,VALID
CRD_3AD11F4FC02E4D89B3FA,2729,RAW,VALID
CRD_3ADB55F70EE445AF8F86,290,RAW,VALID
CRD_3AEB0958DF704E919E03,2723,RAW,VALID
CRD_3AF8CE5102AA47F5A68E,104560,RAW,VALID
CRD_3B0AA576F162446CAD28,2209,RAW,VALID
CRD_3B1892201B8240FAA691,9279,RAW,VALID
CRD_3B1C48E46678437CBAE4,111367,RAW,VALID
CRD_3B28179308924FD388CA,1081,RAW,VALID
CRD_3B37F7C8EEF44621A6E1,2696,RAW,VALID
CRD_3B4881B425A945B385D7,996,RAW,VALID
CRD_3B4B975E13F04C418F1C,2089,RAW,VALID
CRD_3B58C4FB597C409D8154,6140,RAW,VALID
CRD_3B5CF3B55F8242899616,1159,RAW,VALID
CRD_3B62213E98D54EF7BF55,660,RAW,VALID
CRD_3B708D58DCB3490BBE06,450,RAW,VALID
CRD_3B93462476FF4AC1B6AE,2660,RAW,VALID
CRD_3B9DA71B112D43DAA326,5957,RAW,VALID
CRD_3B9DA73247AA4D448AB0,1181,RAW,VALID
CRD_3BB0CBC7ABDE40CC8213,5200,RAW,VALID
CRD_3BC79D4373A7498D87FB,540,RAW,VALID
CRD_3BD22AE03D484B308C7E,140,RAW,VALID
CRD_3BD607C56C33412AAF02,6530,RAW,VALID
CRD_3BDBFB0461F4481F9A03,1240,RAW,VALID
CRD_3BE5316F6AED4A72B593,42470,RAW,VALID
CRD_3BE83FC74DE14380BC3B,2230,RAW,VALID
CRD_3BE8944EE0F7456FBD5A,1110,RAW,VALID
CRD_3BEEBBBA3187450DBC7E,2402,RAW,VALID
CRD_3BEF85BDD3334AB1B674,4107,RAW,VALID
CRD_3BF8865058D243DC9DBF,772,RAW,VALID
CRD_3C062CAF599948F7BA44,16410,RAW,VALID
CRD_3C0A4BD7A21440D38FB0,18986,RAW,VALID
CRD_3C1390FC1DF04130BF02,5916,RAW,VALID
CRD_3C3DCDDEE1D445CF8043,870,RAW,VALID
CRD_3C4CBC99613B4B548008,12860,RAW,VALID
CRD_3C56BFC81EEB4EE89BB1,750,RAW,VALID
CRD_3C91F57ABFE0494F9FEE,34220,RAW,VALID
CRD_3CABC0377B7C4F4BA3A7,160,RAW,VALID
CRD_3CACC2204A9044EA93A2,640,RAW,VALID
CRD_3CE005C5398E4DF8AA7A,188,RAW,VALID
CRD_3CF2CAAC6C6843768D3B,295,RAW,VALID
CRD_3D033F417C70493F8472,1718,RAW,VALID
CRD_3D1314647FED4C4BB1D1,930,RAW,VALID
CRD_3D1823A431694121B9F4,210,RAW,VALID
CRD_3D1DDFE22E46497299FE,680,RAW,VALID
CRD_3D1FFCD550FE4CE49C08,610,RAW,VALID
CRD_3D5EDF548DF943ACAADD,2860,RAW,VALID
CRD_3D7C380DE0344900AFCD,10770,RAW,VALID
CRD_3D845D79A43446819D94,2200,RAW,VALID
CRD_3D8E86F6369447DC8A73,3059,RAW,VALID
CRD_3D9C68A514C54A7A8160,160,RAW,VALID
CRD_3DA9FF90C36043F5AFDC,127,RAW,VALID
CRD_3DB07E020BC24EA1AB3B,300,RAW,VALID
CRD_3DB28C7FE7014FECAA07,3430,RAW,VALID
CRD_3DC005D2BBD14E03914E,13140,RAW,VALID
CRD_3DDAD77110704AF290D4,910,RAW,VALID
CRD_3E05F7873B1A4A2388BA,700,RAW,VALID
CRD_3E0AD8CAAB4F44D5B183,16649,RAW,VALID
CRD_3E139045F2814C85AD9A,7960,RAW,VALID
CRD_3E23CFF0B8FC46699E5A,540,RAW,VALID
CRD_3E28C08144174CFC8121,2600,RAW,VALID
CRD_3E39B2A60D644D419C7A,1030,RAW,VALID
CRD_3E430DB8963746CBBEDB,19650,RAW,VALID
CRD_3E4E6014D8C14643B6EE,7790,RAW,VALID
CRD_3E51556E4E8842128C4E,1140,RAW,VALID
CRD_3E5403B79A2643CBAD3A,16212,RAW,VALID
CRD_3E730E3C8E944D9C8CAD,2080,RAW,VALID
CRD_3E7EFB8B95774E57AD88,1175,RAW,VALID
CRD_3E81540BBE5B4EF2A89E,559,RAW,VALID
CRD_3E81F48F8E78476C8639,1428,RAW,VALID
CRD_3E8A50AC63BE422598F2,2440,RAW,VALID
CRD_3E9E5C6840D049589B84,2774,RAW,VALID
CRD_3EB598DB6DD6410AAE57,930,RAW,VALID
CRD_3EC2D5FC5CD94A18B44E,7154,RAW,VALID
CRD_3EC5906755954D34B0B9,1010,RAW,VALID
CRD_3ECB798328944A0F8A34,4696,RAW,VALID
CRD_3ED24376E1C34EC0A25B,190,RAW,VALID
CRD_3ED9185116C84CE4B8E5,8310,RAW,VALID
CRD_3EDE7FB426A144669E19,1440,RAW,VALID
CRD_3EE3FCDAD8A84659B149,580,RAW,VALID
CRD_3EE555CE8FCD4C4CA1C9,26240,RAW,VALID
CRD_3EF662F5F4B04A96BB1F,2026,RAW,VALID
CRD_3F0CF7904DE24591A85C,1188,RAW,VALID
CRD_3F1A4E09C8E142A29BCF,2500,RAW,VALID
CRD_3F2D5876782D4E44B4B3,393,RAW,VALID
CRD_3F47FE910E9D4632AC13,1140,RAW,VALID
CRD_3F605DD9C57145F4A405,1277,RAW,VALID
CRD_3F61C7008F084A26A6CC,213,RAW,VALID
CRD_3F76B4D8B9814F63AA83,30480,RAW,VALID
CRD_3FA487AFC9CD43388FA7,1966,RAW,VALID
CRD_3FA675F84C674401A71D,995,RAW,VALID
CRD_3FAA8A6B685E4661B8C6,2973,RAW,VALID
CRD_3FAAA0E00D4E4C6A8014,1225,RAW,VALID
CRD_3FAD1A600E1E4A68BEFC,289,RAW,VALID
CRD_3FDB36F0CAF24E49B6CF,1540,RAW,VALID
CRD_3FED5DC18A974AFBB5BA,720,RAW,VALID
CRD_3FEFE9BCF9014B07A6CB,5707,RAW,VALID
CRD_3FF1314B8C744C4087FA,68480,RAW,VALID
CRD_4007297FF83B46EF9175,647,RAW,VALID
CRD_401FD6071DA84BD28DBD,2831,RAW,VALID
CRD_40212CBAF40D49EE8938,154,RAW,VALID
CRD_4032908FFCFF4C66A7DA,1249,RAW,VALID
CRD_403D661F93B3488CA6F5,1573,RAW,VALID
CRD_403F30AD7CEB4458A3BA,5588,RAW,VALID
CRD_404917AFA01148F5B7A7,723,RAW,VALID
CRD_405854EB09E342C08AFB,2044,RAW,VALID
CRD_407679EEDAA34799BBA6,1440,RAW,VALID
CRD_4078C16E4F0A46D1B247,1390,RAW,VALID
CRD_40ACC9AF379C44558884,33988,RAW,VALID
CRD_40B4022498F2461CB0E9,3349,RAW,VALID
CRD_40C9B79679FB427396C0,120,RAW,VALID
CRD_40D2B16676124F24A955,915,RAW,VALID
CRD_40D95A6077D44FA3A682,9670,RAW,VALID
CRD_40E593A0BF374678B1E8,140,RAW,VALID
CRD_40EA643721414CC5B8E1,5057,RAW,VALID
CRD_40F6EEFDAD37407C8580,950,RAW,VALID
CRD_40FAAC6A04774AEEB7B2,616,RAW,VALID
CRD_410093B53305439B9BB8,660,RAW,VALID
CRD_41167277B8FA42F693CA,11280,RAW,VALID
CRD_413D5C01202A4AA1B435,1080,RAW,VALID
CRD_413FD0336AAA480DAA38,10290,RAW,VALID
